x,y,yaw,cov11,cov12,cov13,cov21,cov22,cov23,cov31,cov32,cov33
-0.129078486,0.018764024,0.000253784,0.023212939,0.001581934,-0.000053618,0.001581934,0.013623547,0.000000000,-0.000053618,0.000000000,0.000010191
-0.098975768,-0.009313708,-0.000986474,0.019041191,0.000558160,-0.000023626,0.000558160,0.015829888,0.000000000,-0.000023626,0.000000000,0.000015181
-0.117226382,-0.044881956,-0.001043032,0.023550565,0.000378398,-0.000052354,0.000378398,0.015475294,0.000000000,-0.000052354,0.000000000,0.000014046
-0.118250303,-0.025437676,-0.001272759,0.018508736,-0.000334780,-0.000030629,-0.000334780,0.015984635,0.000000000,-0.000030629,0.000000000,0.000015954
-0.072117146,-0.006290475,-0.001311776,0.024031964,0.001104280,-0.000023133,0.001104280,0.017750425,0.000000000,-0.000023133,0.000000000,0.000023927
-0.108052144,0.001988947,0.000970499,0.019140609,0.001856270,-0.000030155,0.001856270,0.015882866,0.000000000,-0.000030155,0.000000000,0.000017135
-0.041674351,-0.017958885,0.000813584,0.021854395,0.002012818,-0.000006905,0.002012818,0.013662750,0.000000000,-0.000006905,0.000000000,0.000011933
-0.060549075,-0.039141888,0.001689182,0.022628089,0.000844036,0.000029094,0.000844036,0.014823208,0.000000000,0.000029094,0.000000000,0.000021644
-0.061210234,-0.050475484,0.000152420,0.019925738,0.000334189,-0.000036006,0.000334189,0.014287400,0.000000000,-0.000036006,0.000000000,0.000016916
-0.102532345,-0.036418414,-0.002534390,0.018693146,0.000520481,0.000003948,0.000520481,0.013831291,0.000000000,0.000003948,0.000000000,0.000017118
-0.101958733,-0.018720978,0.001187411,0.017313626,0.000987984,0.000009900,0.000987984,0.013335646,0.000000000,0.000009900,0.000000000,0.000016947
-0.102802249,-0.024868989,-0.002307096,0.024536765,0.003936475,0.000011722,0.003936475,0.016023842,0.000000000,0.000011722,0.000000000,0.000019424
-0.069231747,-0.010939798,0.001362875,0.019468840,0.000101981,-0.000090785,0.000101981,0.013979459,0.000000000,-0.000090785,0.000000000,0.000018642
-0.118966075,-0.029850060,0.000334913,0.017976803,0.001272618,-0.000042854,0.001272618,0.015201505,0.000000000,-0.000042854,0.000000000,0.000015560
-0.035169200,-0.031313357,0.001395565,0.019843430,0.001492001,-0.000019785,0.001492001,0.016382248,0.000000000,-0.000019785,0.000000000,0.000020186
-0.027006376,-0.048173896,0.000754648,0.017579989,0.000732806,0.000005188,0.000732806,0.013790646,0.000000000,0.000005188,0.000000000,0.000016273
-0.052186876,0.004352339,0.001218759,0.019958021,0.001854246,-0.000024679,0.001854246,0.012976181,0.000000000,-0.000024679,0.000000000,0.000015339
-0.046143726,-0.026314291,0.001034834,0.022105621,0.000595671,-0.000055432,0.000595671,0.012185775,0.000000000,-0.000055432,0.000000000,0.000013201
-0.070940195,-0.046015775,0.000145812,0.022628659,0.001797326,0.000000676,0.001797326,0.012125039,0.000000000,0.000000676,0.000000000,0.000014398
-0.024697056,-0.022892614,0.001246747,0.023981709,0.002500694,0.000018998,0.002500694,0.014090211,0.000000000,0.000018998,0.000000000,0.000021181
-0.034466998,-0.065228227,0.001231980,0.024536041,0.001877558,0.000004805,0.001877558,0.013883538,0.000000000,0.000004805,0.000000000,0.000019348
-0.038297730,-0.039323483,0.002497744,0.017091195,0.000506853,0.000035207,0.000506853,0.011563451,0.000000000,0.000035207,0.000000000,0.000016464
-0.082859691,-0.019285934,0.001304482,0.020113988,0.000553751,0.000013149,0.000553751,0.012828246,0.000000000,0.000013149,0.000000000,0.000015463
-0.025003313,-0.081322599,-0.001699484,0.016074531,-0.000126306,0.000023054,-0.000126306,0.013209248,0.000000000,0.000023054,0.000000000,0.000017108
-0.085128564,-0.055087692,0.000584690,0.015148035,-0.000673691,-0.000041884,-0.000673691,0.014228438,0.000000000,-0.000041884,0.000000000,0.000018307
-0.061825816,-0.052919381,0.001374641,0.018976844,-0.000696451,-0.000009925,-0.000696451,0.012899202,0.000000000,-0.000009925,0.000000000,0.000014260
-0.048566699,-0.037224083,-0.000103165,0.017010615,-0.001297364,0.000030562,-0.001297364,0.015007180,0.000000000,0.000030562,0.000000000,0.000019825
-0.071318839,-0.019504946,0.001280759,0.022452617,-0.001498962,-0.000059714,-0.001498962,0.015360113,0.000000000,-0.000059714,0.000000000,0.000013952
-0.057308279,-0.080182702,0.000916785,0.021061018,0.000286134,0.000000258,0.000286134,0.015022787,0.000000000,0.000000258,0.000000000,0.000015729
-0.043319703,-0.047708768,-0.000820344,0.020080445,0.000134257,-0.000060763,0.000134257,0.014956860,0.000000000,-0.000060763,0.000000000,0.000016063
-0.012100359,-0.057261290,-0.001165624,0.018495593,0.001121369,0.000002409,0.001121369,0.012367889,0.000000000,0.000002409,0.000000000,0.000011788
-0.094172697,-0.039510495,-0.000268713,0.022837848,0.001074631,-0.000009667,0.001074631,0.013595099,0.000000000,-0.000009667,0.000000000,0.000012523
0.012609243,-0.069417185,-0.000750532,0.017945555,0.000549104,0.000037381,0.000549104,0.012635432,0.000000000,0.000037381,0.000000000,0.000015544
-0.075932607,0.023741299,0.001267615,0.018644924,0.000169842,0.000008088,0.000169842,0.012597957,0.000000000,0.000008088,0.000000000,0.000014503
-0.004417902,-0.092629786,-0.000374597,0.022351213,-0.000384758,0.000029260,-0.000384758,0.013653364,0.000000000,0.000029260,0.000000000,0.000015087
-0.057889826,-0.031518534,-0.000079902,0.021709982,0.001048122,0.000030874,0.001048122,0.013335917,0.000000000,0.000030874,0.000000000,0.000014555
-0.053943084,-0.053981478,-0.000705426,0.018618255,0.000215400,0.000014308,0.000215400,0.013274397,0.000000000,0.000014308,0.000000000,0.000018391
-0.044905658,-0.027395418,-0.001711577,0.019940313,-0.000675963,0.000030354,-0.000675963,0.014137126,0.000000000,0.000030354,0.000000000,0.000017527
-0.063064039,-0.050196000,-0.000370337,0.018711318,-0.000044696,0.000022625,-0.000044696,0.013385932,0.000000000,0.000022625,0.000000000,0.000018583
-0.062995228,-0.023030519,-0.000287593,0.023540491,-0.000190671,0.000062833,-0.000190671,0.015632868,0.000000000,0.000062833,0.000000000,0.000018720
-0.006974383,-0.022797519,0.000813021,0.019438280,-0.002044892,0.000164843,-0.002044892,0.014876488,0.000000000,0.000164843,0.000000000,0.000020774
-0.023611935,-0.075337318,0.001139262,0.019717485,-0.000871152,0.000154137,-0.000871152,0.016318918,0.000000000,0.000154137,0.000000000,0.000027322
-0.063692381,-0.060037239,-0.002924061,0.017435074,-0.000176292,0.000147336,-0.000176292,0.016843974,0.000000000,0.000147336,0.000000000,0.000023984
0.014872265,0.000397701,0.001380452,0.017014208,-0.001103692,0.000064506,-0.001103692,0.015269328,0.000000000,0.000064506,0.000000000,0.000019256
-0.071241366,-0.025471088,-0.000743105,0.019301293,-0.000320263,0.000045729,-0.000320263,0.013851950,0.000000000,0.000045729,0.000000000,0.000019094
-0.096002118,-0.030979507,-0.001245974,0.022543581,0.000473091,0.000034689,0.000473091,0.013797358,0.000000000,0.000034689,0.000000000,0.000017445
-0.072344348,-0.044348454,0.002763421,0.018823168,-0.000307550,0.000071688,-0.000307550,0.013864919,0.000000000,0.000071688,0.000000000,0.000013266
-0.067567979,-0.026345091,-0.000380188,0.019656383,-0.000375578,0.000012157,-0.000375578,0.012748638,0.000000000,0.000012157,0.000000000,0.000012746
-0.048071229,0.006386826,0.001877219,0.019181047,-0.000036521,0.000032413,-0.000036521,0.014367626,0.000000000,0.000032413,0.000000000,0.000015448
-0.057275058,-0.011851980,0.000490823,0.020587550,-0.000326819,0.000006417,-0.000326819,0.014333179,0.000000000,0.000006417,0.000000000,0.000013770
-0.053457245,0.018966320,-0.002069849,0.020496726,-0.001158054,0.000023499,-0.001158054,0.013617870,0.000000000,0.000023499,0.000000000,0.000011108
-0.103722515,-0.073958068,0.000647270,0.021672889,-0.001761648,0.000053819,-0.001761648,0.014069668,0.000000000,0.000053819,0.000000000,0.000015982
-0.064781591,0.030666829,-0.002391784,0.017482292,-0.001985906,0.000044096,-0.001985906,0.014582248,0.000000000,0.000044096,0.000000000,0.000018225
-0.046096286,0.005858467,0.001630585,0.018311885,-0.001942461,0.000037386,-0.001942461,0.015123690,0.000000000,0.000037386,0.000000000,0.000024471
-0.006270490,-0.047097537,-0.001330671,0.019761104,-0.001937963,0.000074906,-0.001937963,0.015290293,0.000000000,0.000074906,0.000000000,0.000026299
-0.051228051,-0.008191287,-0.000772762,0.017377880,-0.000520229,0.000103420,-0.000520229,0.013434816,0.000000000,0.000103420,0.000000000,0.000024473
-0.068098416,0.034158081,0.000547486,0.017967489,-0.000566333,0.000110878,-0.000566333,0.014167242,0.000000000,0.000110878,0.000000000,0.000034782
-0.110842216,-0.081155229,-0.001919385,0.017778844,-0.001331842,0.000132622,-0.001331842,0.015642192,0.000000000,0.000132622,0.000000000,0.000023433
-0.107126663,-0.032224233,-0.000354903,0.018052430,-0.002767529,-0.000000748,-0.002767529,0.016428319,0.000000000,-0.000000748,0.000000000,0.000033050
-0.069041567,-0.033152423,-0.001531169,0.020061672,0.000099854,0.000098179,0.000099854,0.015870665,0.000000000,0.000098179,0.000000000,0.000033714
-0.059387564,-0.005085985,0.001149308,0.018535792,0.000465805,0.000051248,0.000465805,0.016118982,0.000000000,0.000051248,0.000000000,0.000028448
-0.074640549,-0.033927886,0.000190612,0.017394164,-0.001125423,0.000045742,-0.001125423,0.016678688,0.000000000,0.000045742,0.000000000,0.000026306
-0.080099840,-0.012398575,-0.001269662,0.019380628,-0.000236596,0.000028308,-0.000236596,0.014225366,0.000000000,0.000028308,0.000000000,0.000016594
-0.083889515,0.003891054,0.000020932,0.019177875,-0.001086310,0.000103523,-0.001086310,0.014523427,0.000000000,0.000103523,0.000000000,0.000014915
-0.053523160,-0.054548648,0.000304537,0.017194426,-0.001100985,0.000094244,-0.001100985,0.017095976,0.000000000,0.000094244,0.000000000,0.000023358
-0.073929261,-0.040768717,-0.000051700,0.018592061,-0.001105385,0.000029699,-0.001105385,0.016122912,0.000000000,0.000029699,0.000000000,0.000023014
-0.034524049,-0.029143227,-0.000019384,0.017223756,-0.000716410,0.000076560,-0.000716410,0.015517913,0.000000000,0.000076560,0.000000000,0.000019981
-0.048747973,0.018409772,0.000997412,0.018504335,-0.000793034,0.000171212,-0.000793034,0.019523184,0.000000000,0.000171212,0.000000000,0.000036394
-0.062906568,-0.057335284,-0.002031865,0.018985496,-0.000688705,0.000075565,-0.000688705,0.017323171,0.000000000,0.000075565,0.000000000,0.000024809
-0.025990406,-0.025784348,-0.001194483,0.016750245,-0.000789015,0.000040349,-0.000789015,0.017732994,0.000000000,0.000040349,0.000000000,0.000028626
-0.058284473,0.040600443,0.000996084,0.016493261,-0.001247945,0.000060690,-0.001247945,0.019318396,0.000000000,0.000060690,0.000000000,0.000031787
-0.084141670,-0.011574093,0.001463070,0.018208895,-0.000213868,0.000056159,-0.000213868,0.016535657,0.000000000,0.000056159,0.000000000,0.000023089
0.000314810,-0.011050016,-0.000493874,0.019323538,0.000198922,0.000062250,0.000198922,0.016596269,0.000000000,0.000062250,0.000000000,0.000033803
-0.056933487,0.020442375,0.003292311,0.019628343,-0.000006145,0.000071799,-0.000006145,0.021481343,0.000000000,0.000071799,0.000000000,0.000038671
-0.049492965,0.000197346,-0.000492135,0.021181763,-0.001054278,0.000194490,-0.001054278,0.018641748,0.000000000,0.000194490,0.000000000,0.000031614
-0.048785902,-0.037866790,-0.001291280,0.018659801,0.000699020,0.000210843,0.000699020,0.021392324,0.000000000,0.000210843,0.000000000,0.000041479
-0.036822270,-0.034582406,-0.000294297,0.021628879,0.001498742,0.000159737,0.001498742,0.016386666,0.000000000,0.000159737,0.000000000,0.000023526
0.021773187,0.013713701,0.001910504,0.020622971,-0.000901414,0.000054344,-0.000901414,0.018049375,0.000000000,0.000054344,0.000000000,0.000019065
-0.009324678,-0.054248258,-0.000419650,0.018043096,-0.000213692,0.000214958,-0.000213692,0.016730900,0.000000000,0.000214958,0.000000000,0.000033444
-0.006806991,-0.025264478,-0.002287090,0.016703255,-0.000517034,0.000178259,-0.000517034,0.016560422,0.000000000,0.000178259,0.000000000,0.000028069
-0.045912841,-0.005664108,0.001070606,0.016684171,-0.000869285,0.000122384,-0.000869285,0.016902718,0.000000000,0.000122384,0.000000000,0.000023680
-0.025624782,-0.038202451,-0.000033185,0.017925129,-0.001465173,0.000199126,-0.001465173,0.016893595,0.000000000,0.000199126,0.000000000,0.000040790
-0.027128320,0.007165651,0.000582038,0.023362495,-0.000775294,0.000229001,-0.000775294,0.017002346,0.000000000,0.000229001,0.000000000,0.000037845
-0.014867521,-0.012101892,-0.000509489,0.020473777,-0.000706802,0.000118325,-0.000706802,0.016451915,0.000000000,0.000118325,0.000000000,0.000032786
-0.025108527,-0.047852614,0.002512416,0.018673509,0.000137291,0.000120944,0.000137291,0.017082396,0.000000000,0.000120944,0.000000000,0.000026221
-0.028896280,-0.033797585,-0.000874358,0.019155269,0.000204660,0.000123305,0.000204660,0.015018175,0.000000000,0.000123305,0.000000000,0.000027581
0.001158374,0.033288040,0.000545421,0.018650271,-0.000226743,0.000084447,-0.000226743,0.015509451,0.000000000,0.000084447,0.000000000,0.000024322
-0.016669778,-0.007705834,-0.001483517,0.016186641,-0.001084131,0.000016217,-0.001084131,0.014850026,0.000000000,0.000016217,0.000000000,0.000029065
-0.024418539,-0.032145091,-0.000729800,0.016413386,-0.000878997,0.000025727,-0.000878997,0.014710394,0.000000000,0.000025727,0.000000000,0.000025292
-0.062922956,0.007215991,0.001475550,0.016198884,-0.001481415,0.000051350,-0.001481415,0.014597504,0.000000000,0.000051350,0.000000000,0.000024849
-0.028750391,0.012851040,0.000065860,0.016467124,-0.000648443,0.000058517,-0.000648443,0.014823109,0.000000000,0.000058517,0.000000000,0.000025609
0.005163002,-0.017966662,-0.000592575,0.016521290,-0.001008084,0.000032300,-0.001008084,0.015693731,0.000000000,0.000032300,0.000000000,0.000025210
-0.008190534,-0.037827177,0.000129196,0.016996128,-0.001909871,0.000076766,-0.001909871,0.016041478,0.000000000,0.000076766,0.000000000,0.000026109
-0.040387673,0.011821264,-0.000224599,0.014639372,-0.001463779,0.000034638,-0.001463779,0.014559952,0.000000000,0.000034638,0.000000000,0.000017997
-0.023699161,0.012164513,0.001191861,0.013290146,-0.001514319,0.000062488,-0.001514319,0.014049626,0.000000000,0.000062488,0.000000000,0.000027344
-0.025411350,0.014504363,0.000854681,0.014073503,-0.001560176,0.000044869,-0.001560176,0.015218701,0.000000000,0.000044869,0.000000000,0.000016768
-0.024243925,-0.003434297,-0.000490531,0.012891986,-0.002110911,0.000089288,-0.002110911,0.015868933,0.000000000,0.000089288,0.000000000,0.000018986
-0.026089592,-0.000521617,0.000386607,0.013233489,-0.001779627,0.000050150,-0.001779627,0.013108922,0.000000000,0.000050150,0.000000000,0.000012209
0.003479597,-0.006228266,-0.000435814,0.014401519,-0.000429653,0.000023073,-0.000429653,0.012294362,0.000000000,0.000023073,0.000000000,0.000011975
-0.038949567,0.019399195,-0.000622839,0.014034196,-0.001608070,0.000036433,-0.001608070,0.013483242,0.000000000,0.000036433,0.000000000,0.000011724
-0.020172931,-0.011846620,0.000043160,0.012880798,-0.001886781,0.000010795,-0.001886781,0.014193493,0.000000000,0.000010795,0.000000000,0.000018104
-0.038521126,-0.001990821,0.000402199,0.012645440,-0.001641184,0.000028060,-0.001641184,0.014528209,0.000000000,0.000028060,0.000000000,0.000011381
0.011619940,-0.002025845,-0.000805850,0.014406353,-0.000757581,0.000013702,-0.000757581,0.012745186,0.000000000,0.000013702,0.000000000,0.000013746
-0.011894787,0.000403972,-0.000398850,0.013303361,-0.001135826,0.000058558,-0.001135826,0.011198081,0.000000000,0.000058558,0.000000000,0.000011290
-0.009236148,-0.017059583,0.000473452,0.013849627,-0.000901481,0.000019505,-0.000901481,0.012640401,0.000000000,0.000019505,0.000000000,0.000010971
0.008260767,0.003951879,0.000028545,0.012703417,-0.001018410,0.000008670,-0.001018410,0.012780774,0.000000000,0.000008670,0.000000000,0.000011862
0.025059200,0.018667643,0.000177178,0.013595888,-0.000644825,0.000010583,-0.000644825,0.011878642,0.000000000,0.000010583,0.000000000,0.000012187
0.009577097,-0.004073002,-0.000328879,0.012745614,-0.000550007,0.000017327,-0.000550007,0.011053095,0.000000000,0.000017327,0.000000000,0.000009621
-0.000970849,-0.009387409,-0.000189826,0.012979235,-0.000703519,0.000021918,-0.000703519,0.011338392,0.000000000,0.000021918,0.000000000,0.000013589
-0.005663236,-0.000101894,-0.000100874,0.012397355,-0.000467400,0.000034892,-0.000467400,0.010919413,0.000000000,0.000034892,0.000000000,0.000011523
-0.005723995,-0.000389984,0.000207582,0.012601797,-0.000374293,0.000047787,-0.000374293,0.010886091,0.000000000,0.000047787,0.000000000,0.000015446
0.001595481,0.003320255,-0.000347896,0.011980105,-0.000116534,0.000018460,-0.000116534,0.010081239,0.000000000,0.000018460,0.000000000,0.000013337
-0.013665605,0.002249724,-0.000600465,0.012077511,0.000006386,0.000019174,0.000006386,0.010892097,0.000000000,0.000019174,0.000000000,0.000012220
0.004708480,-0.000275632,-0.000005535,0.011837466,-0.000253759,0.000043289,-0.000253759,0.011084595,0.000000000,0.000043289,0.000000000,0.000010729
-0.014826277,0.001867355,-0.000013395,0.011540948,-0.000554747,0.000013575,-0.000554747,0.010853196,0.000000000,0.000013575,0.000000000,0.000012990
-0.002619818,-0.007790837,-0.000282579,0.012059114,-0.000264672,-0.000000550,-0.000264672,0.010588728,0.000000000,-0.000000550,0.000000000,0.000014315
-0.003687923,-0.005201039,0.000077338,0.012156675,-0.000237429,0.000052660,-0.000237429,0.010521927,0.000000000,0.000052660,0.000000000,0.000014438
-0.012660082,-0.006617106,0.000111891,0.011727909,-0.000316409,0.000024300,-0.000316409,0.010316489,0.000000000,0.000024300,0.000000000,0.000011815
0.003780306,0.007550457,-0.000249253,0.010626437,-0.000429226,0.000033137,-0.000429226,0.010211233,0.000000000,0.000033137,0.000000000,0.000012463
-0.007584247,-0.000021313,0.000065310,0.010894785,-0.000297700,-0.000002088,-0.000297700,0.010554988,0.000000000,-0.000002088,0.000000000,0.000011969
0.004890497,0.003590923,0.000607267,0.010727960,-0.000255344,0.000000451,-0.000255344,0.011515802,0.000000000,0.000000451,0.000000000,0.000011909
-0.010866374,0.004641832,-0.000041576,0.011411796,-0.000160806,0.000019611,-0.000160806,0.011703707,0.000000000,0.000019611,0.000000000,0.000010932
0.000350228,0.002055706,-0.000211745,0.011850429,-0.000226989,-0.000009349,-0.000226989,0.011277944,0.000000000,-0.000009349,0.000000000,0.000012775
-0.008423245,-0.001165183,-0.000040721,0.011392070,-0.000310006,-0.000013574,-0.000310006,0.010494386,0.000000000,-0.000013574,0.000000000,0.000010400
-0.005599138,-0.000070160,-0.000159259,0.011504235,-0.000194547,-0.000004872,-0.000194547,0.011175556,0.000000000,-0.000004872,0.000000000,0.000009802
0.002417001,0.003284044,-0.000130391,0.011617846,-0.000481204,-0.000015038,-0.000481204,0.010972715,0.000000000,-0.000015038,0.000000000,0.000010270
0.002150978,-0.001413495,0.000142508,0.011758352,-0.000473574,0.000001202,-0.000473574,0.010357080,0.000000000,0.000001202,0.000000000,0.000011172
-0.008561885,-0.004077711,0.000387423,0.012105145,-0.000374454,0.000016468,-0.000374454,0.010895973,0.000000000,0.000016468,0.000000000,0.000010095
-0.007957273,0.009230643,-0.000151175,0.011444441,-0.000462078,0.000002196,-0.000462078,0.010936085,0.000000000,0.000002196,0.000000000,0.000010437
0.005536018,-0.003454298,-0.000042723,0.012873559,-0.000396621,-0.000001076,-0.000396621,0.010886854,0.000000000,-0.000001076,0.000000000,0.000012349
-0.004413946,-0.004404173,-0.000131002,0.011811419,-0.000200070,0.000005986,-0.000200070,0.010318747,0.000000000,0.000005986,0.000000000,0.000010135
0.000800887,0.002042792,-0.000009087,0.010918018,-0.000375576,-0.000009120,-0.000375576,0.009561753,0.000000000,-0.000009120,0.000000000,0.000008587
-0.002707056,-0.005954357,0.000322885,0.011365539,-0.000344163,0.000019164,-0.000344163,0.010822122,0.000000000,0.000019164,0.000000000,0.000010727
-0.002465625,0.001878060,-0.000220511,0.011652707,-0.000329621,0.000030869,-0.000329621,0.010520681,0.000000000,0.000030869,0.000000000,0.000009634
0.003595594,0.003814556,-0.000331451,0.011333602,-0.000352645,0.000021753,-0.000352645,0.010230431,0.000000000,0.000021753,0.000000000,0.000008003
-0.009179480,-0.001756031,-0.000016266,0.012057329,-0.000059582,-0.000017689,-0.000059582,0.010467001,0.000000000,-0.000017689,0.000000000,0.000008383
-0.001474238,0.000825083,0.000199913,0.011812430,0.000148537,0.000007259,0.000148537,0.010353457,0.000000000,0.000007259,0.000000000,0.000010323
-0.007458961,-0.000648529,-0.000097137,0.011897809,0.000112761,-0.000006230,0.000112761,0.010878552,0.000000000,-0.000006230,0.000000000,0.000011475
0.000546235,-0.000918140,0.000031814,0.012750329,-0.000111864,-0.000020210,-0.000111864,0.010803205,0.000000000,-0.000020210,0.000000000,0.000011316
-0.010386287,0.005661772,-0.000296771,0.011625864,-0.000140624,0.000001127,-0.000140624,0.011015949,0.000000000,0.000001127,0.000000000,0.000009996
0.002741260,-0.001162989,0.000005040,0.011839381,0.000008568,0.000009846,0.000008568,0.011075863,0.000000000,0.000009846,0.000000000,0.000011356
-0.004882018,-0.004856311,0.000072701,0.011796165,0.000149616,-0.000011042,0.000149616,0.011050686,0.000000000,-0.000011042,0.000000000,0.000009803
-0.005425095,-0.003480079,-0.000135373,0.011967397,-0.000438504,-0.000023605,-0.000438504,0.010662990,0.000000000,-0.000023605,0.000000000,0.000011253
0.002876900,0.004668537,-0.000045261,0.011733222,-0.000872896,-0.000014691,-0.000872896,0.011472035,0.000000000,-0.000014691,0.000000000,0.000012386
-0.010555772,0.001362530,-0.000112787,0.011574655,-0.000729911,0.000022275,-0.000729911,0.010551320,0.000000000,0.000022275,0.000000000,0.000009349
0.004756602,0.007695058,-0.000063501,0.011186543,-0.000675100,0.000010937,-0.000675100,0.011212782,0.000000000,0.000010937,0.000000000,0.000009064
-0.003510307,0.008955584,-0.000056883,0.011692383,-0.000424412,-0.000004672,-0.000424412,0.011703247,0.000000000,-0.000004672,0.000000000,0.000009438
-0.011993536,0.004019346,-0.000041903,0.011794691,-0.000195115,0.000008719,-0.000195115,0.010828878,0.000000000,0.000008719,0.000000000,0.000010445
0.003282923,-0.003102851,-0.000017214,0.011547308,0.000027418,-0.000013402,0.000027418,0.010155366,0.000000000,-0.000013402,0.000000000,0.000012428
0.008287252,-0.005633687,0.000235655,0.011248603,-0.000887609,-0.000004664,-0.000887609,0.011296929,0.000000000,-0.000004664,0.000000000,0.000009443
-0.006719762,0.006339255,0.000006136,0.012911639,-0.000761760,-0.000030896,-0.000761760,0.011599287,0.000000000,-0.000030896,0.000000000,0.000010623
-0.000546098,0.009455265,-0.000261776,0.011952041,-0.000801534,0.000013592,-0.000801534,0.011604888,0.000000000,0.000013592,0.000000000,0.000012611
-0.011605776,0.011829483,-0.000287574,0.012215974,-0.001090292,-0.000006856,-0.001090292,0.010985834,0.000000000,-0.000006856,0.000000000,0.000012956
-0.002672546,0.002899333,-0.000160385,0.011835573,-0.000954657,0.000029384,-0.000954657,0.011251968,0.000000000,0.000029384,0.000000000,0.000009965
-0.001062195,-0.001778342,0.000128864,0.012103501,-0.001102899,0.000018006,-0.001102899,0.012387783,0.000000000,0.000018006,0.000000000,0.000010829
-0.001677274,0.007762803,0.000156728,0.012030152,-0.000830096,0.000013717,-0.000830096,0.011036280,0.000000000,0.000013717,0.000000000,0.000010399
0.006258776,-0.001330312,0.000204511,0.011335615,-0.000767020,0.000005754,-0.000767020,0.010723269,0.000000000,0.000005754,0.000000000,0.000010753
-0.001799840,-0.001837735,0.000078814,0.011551014,-0.000814442,-0.000015357,-0.000814442,0.010973719,0.000000000,-0.000015357,0.000000000,0.000012693
-0.005859002,-0.006028737,0.000541427,0.012269788,-0.000444859,-0.000015135,-0.000444859,0.011788147,0.000000000,-0.000015135,0.000000000,0.000012404
0.002794427,-0.003964752,0.000062580,0.012128666,-0.000493357,0.000043565,-0.000493357,0.010498581,0.000000000,0.000043565,0.000000000,0.000011764
0.010098236,-0.000951582,0.000186459,0.012482256,-0.000678912,0.000038413,-0.000678912,0.011161903,0.000000000,0.000038413,0.000000000,0.000012094
-0.003449046,-0.002506403,0.000442002,0.012375530,-0.000211049,0.000025726,-0.000211049,0.010579952,0.000000000,0.000025726,0.000000000,0.000013797
-0.007750692,-0.001355604,-0.000406137,0.012106723,-0.000031498,0.000008997,-0.000031498,0.010767849,0.000000000,0.000008997,0.000000000,0.000013604
0.005056200,0.006556303,-0.000110730,0.011574100,-0.000402046,0.000019215,-0.000402046,0.011049223,0.000000000,0.000019215,0.000000000,0.000012915
-0.002859381,0.006006145,0.000436459,0.012133453,-0.000667375,-0.000011610,-0.000667375,0.011879722,0.000000000,-0.000011610,0.000000000,0.000012754
-0.004822393,-0.003638866,-0.000038829,0.012164937,-0.000495404,-0.000002985,-0.000495404,0.010799352,0.000000000,-0.000002985,0.000000000,0.000013500
0.000422621,-0.007644262,-0.000137351,0.012299183,0.000458520,0.000005154,0.000458520,0.011435278,0.000000000,0.000005154,0.000000000,0.000014040
-0.006791343,-0.001663997,-0.000260892,0.012544477,-0.000052666,0.000014896,-0.000052666,0.011894424,0.000000000,0.000014896,0.000000000,0.000012835
0.006415386,-0.009014466,0.000610797,0.011745236,-0.000145193,0.000041901,-0.000145193,0.011198201,0.000000000,0.000041901,0.000000000,0.000009848
0.002999077,0.016898960,-0.000047042,0.011476104,-0.000598611,0.000034736,-0.000598611,0.011821199,0.000000000,0.000034736,0.000000000,0.000012123
0.016113681,-0.010056226,-0.000312984,0.012630166,-0.000452724,0.000014712,-0.000452724,0.012078226,0.000000000,0.000014712,0.000000000,0.000012749
0.017511054,-0.000301486,0.000522961,0.014656632,-0.001254376,0.000029580,-0.001254376,0.012886755,0.000000000,0.000029580,0.000000000,0.000012451
0.008382359,0.002738343,-0.000083008,0.015163149,-0.000300615,0.000032969,-0.000300615,0.012843554,0.000000000,0.000032969,0.000000000,0.000012916
0.001792209,-0.011864338,0.000323044,0.013679782,-0.000854671,0.000038394,-0.000854671,0.014542591,0.000000000,0.000038394,0.000000000,0.000013058
0.012205920,0.019215421,0.000882951,0.013397081,-0.001218808,0.000035761,-0.001218808,0.013651186,0.000000000,0.000035761,0.000000000,0.000014588
0.009946460,-0.002179853,0.000247021,0.015564068,-0.001155264,0.000009905,-0.001155264,0.013506201,0.000000000,0.000009905,0.000000000,0.000018403
-0.016476160,0.014156376,0.001618252,0.017236695,-0.001728289,0.000042248,-0.001728289,0.015326523,0.000000000,0.000042248,0.000000000,0.000020162
-0.006401814,-0.028168449,-0.000164487,0.016273710,-0.001170584,0.000086500,-0.001170584,0.017925937,0.000000000,0.000086500,0.000000000,0.000022516
-0.025413665,-0.008822029,-0.000459307,0.016329279,-0.001750122,0.000067535,-0.001750122,0.016816532,0.000000000,0.000067535,0.000000000,0.000014502
-0.001609477,-0.038190089,0.000978517,0.017053630,-0.000743043,0.000020979,-0.000743043,0.015433520,0.000000000,0.000020979,0.000000000,0.000016959
-0.038412286,-0.008925586,-0.001530662,0.019994891,-0.000915216,0.000087861,-0.000915216,0.019907069,0.000000000,0.000087861,0.000000000,0.000029355
-0.010930580,-0.070595892,-0.000754620,0.021936787,-0.001720521,0.000008835,-0.001720521,0.017250266,0.000000000,0.000008835,0.000000000,0.000019062
-0.031406687,0.029798804,0.001454192,0.019151362,-0.001828188,0.000052494,-0.001828188,0.018206120,0.000000000,0.000052494,0.000000000,0.000017583
